id,proposition_id,candidate_cluster_id,verdict,assessor_model,assessor_prompt_version,opinion_window_chars,confidence,reasoning_excerpt,source,run_id,assessed_at
202,592ca7fac83e697f27332b66bfcbc642896276b170d0ecf55faeebc01dd7702b,1269676,red,opus-4.7,v1,20000,,"The case affirmed dismissal because pro se relators are statutorily barred from bringing FCA qui tam actions, not for failure to prosecute or noncompliance with an order to hire counsel.",model_answer,v1,2026-05-04T04:00:18Z
203,f8c71c283aaf3e68f6b38f9796bab41c58669ae69e1d0c7f002f2885e32d61a2,777678,red,opus-4.7,v1,20000,,"The excerpt is a Lanham Act false advertising case about Mylanta antacid; it contains no discussion of laches, delay, or diligent pursuit of avenues over three years before filing a preliminary injunction motion.",model_answer,v1,2026-05-04T04:00:18Z
204,298a16b6a93d917dc43063d73f2794fa551983d7d46e2ef822abf94b19bca679,550091,red,opus-4.7,v1,20000,,"The excerpt addresses recusal, sufficiency of evidence, and drug conspiracy facts; it contains no discussion of safeguards against unfair prejudice such as limiting Government elicitation or precautionary limiting instructions.",model_answer,v1,2026-05-04T04:00:18Z
205,8de4872a33c8753979008a26ea24b89460b517016cce1efa210330d4953529b9,110748,green,opus-4.7,v1,20000,,"Goodwin reaffirms that a prosecutor may not punish a defendant for exercising a protected statutory or constitutional right, directly supporting the proposition.",model_answer,v1,2026-05-04T04:00:18Z
206,07db92df19e9d3e32e8c915f72455ba99e244692a23b05681c73f5cfcfc93f1e,793125,green,opus-4.7,v1,20000,,"Energizer holds that antecedent basis can be present by implication and lack of explicit antecedent does not render a claim indefinite, directly supporting the proposition.",model_answer,v1,2026-05-04T04:00:18Z
207,f2094939afa4e597c43994356c85e6d68777cbdb0ee300bcca73f42cf3fe0115,2719319,red,opus-4.7,v1,20000,,The excerpt does not contain the quoted definition of 'discard' or any citation to Ecological Rights Foundation; it addresses whether diesel emissions constitute 'disposal' under RCRA.,model_answer,v1,2026-05-04T04:00:18Z
208,9619a474e9102248315423cd47457905775d02ff7abf55e4bc15666ab5992ce2,8439446,red,opus-4.7,v1,20000,,"Porat affirmed denial of leave to amend based on counseled plaintiff's failure to show how defects could be cured, not on a time-barred claim or futility of amendment.",model_answer,v1,2026-05-04T04:00:18Z
209,bd63056ef2111c1f24dcfcd70335495cebf8f1ef03777545d11efffb3a15109f,7109513,yellow,opus-4.7,v1,20000,,"The case discusses California's discovery rule but frames it as triggered by suspicion of wrongdoing, not the 'discovers or has reason to discover' formulation quoted in the proposition, so support is partial.",model_answer,v1,2026-05-04T04:00:18Z
210,9619a474e9102248315423cd47457905775d02ff7abf55e4bc15666ab5992ce2,515738,green,opus-4.7,v1,20000,,"The Third Circuit affirmed the district court's denial of leave to amend a time-barred claim because the amendment would have been futile, directly matching the proposition.",model_answer,v1,2026-05-04T04:00:18Z
211,6c6a80a88733bd889b1a353f2bdc3e1099c70d9be6f54d6f0a6631f54858ec54,145305,green,opus-4.7,v1,20000,,The Second Circuit in Arista Records v. Doe 3 approved the district court's case management order permitting limited ISP discovery to identify potential infringers as a sensible docket-management approach.,model_answer,v1,2026-05-04T04:00:18Z
212,6c6a80a88733bd889b1a353f2bdc3e1099c70d9be6f54d6f0a6631f54858ec54,4767761,red,opus-4.7,v1,20000,,"The excerpt shows the D.C. Circuit reversing the district court for abuse of discretion, not endorsing the case management order as a 'sensible way to manage its dockets.'",model_answer,v1,2026-05-04T04:00:18Z
213,7f1065af101e5fe2ce3a9ad4d59b6aea5c97334359bb932ef7f9d5f6271c0da6,7055858,green,opus-4.7,v1,20000,,"The opinion expressly states that Rule 15(d) supplemental pleading 'cannot be used to introduce a separate, distinct and new cause of action,' directly supporting the proposition.",model_answer,v1,2026-05-04T04:00:18Z
214,0bd80e3415576ca9bfd0c213c76f0dbeae8509ec873e7819f60d8fb11c90db80,8949883,green,opus-4.7,v1,20000,,The case applies the same-transaction test holding that all claims arising from one core of operative factsâ€”including different legal theoriesâ€”must be brought in the initial action or be barred by res judicata.,model_answer,v1,2026-05-04T04:00:18Z
216,bd63056ef2111c1f24dcfcd70335495cebf8f1ef03777545d11efffb3a15109f,1356300,green,opus-4.7,v1,20000,,"Von Saher discusses California's discovery rule under Â§ 338, postponing accrual until the plaintiff discovers or should have discovered the cause of action.",model_answer,v1,2026-05-04T04:00:18Z
217,93cc446d86727e4d3cddb425f36a6bfcec24950e8eff4308ce71649528edefaa,540110,red,opus-4.7,v1,20000,,"The case addresses waiver of issues raised for the first time in a reply brief, not issues raised for the first time at oral argument.",model_answer,v1,2026-05-04T04:00:18Z
219,4f9d3d44e7c20ccbe3c4bc56efa3befd50a131a02d9658956bf54e648f21795a,500675,green,opus-4.7,v1,20000,,The opinion contains the exact quoted language and applies it to decline vacating the judgment where substantial rights were unaffected.,model_answer,v1,2026-05-04T04:00:18Z
221,8f7a73a01a54e0d9480c7b87e8e772b3037da6b6ee821d2bf5728fedab357484,2804683,yellow,opus-4.7,v1,20000,,"Moran holds plaintiff's testimony alone creates a genuine issue of material fact defeating summary judgment, but it cites Anderson v. Mt. Clemens Pottery only for the employer's recordkeeping duty, not as the standard for sufficiency of testimony about hours worked.",model_answer,v1,2026-05-04T04:00:18Z
223,edd293d20fba174257f5256eef72a4014fbcdbdbb4a8f5ed8d2d75f2e3f8b93f,675786,green,opus-4.7,v1,20000,,The case directly quotes and applies Section 2675(b)'s rule that FTCA claimants cannot recover more than their administrative claim except based on newly discovered evidence or intervening facts.,model_answer,v1,2026-05-04T04:00:19Z
227,8f7a73a01a54e0d9480c7b87e8e772b3037da6b6ee821d2bf5728fedab357484,77785,red,opus-4.7,v1,20000,,The excerpt only cites Anderson v. Liberty Lobby for summary judgment standards and does not address Anderson v. Mt. Clemens Pottery's rule that personal-knowledge testimony of hours worked is sufficient evidence.,model_answer,v1,2026-05-04T04:00:19Z
229,08877b87ef0c6b7c1bae6bb4700118f786d5868a97d701bdd0a09d410c020f89,4848963,yellow,opus-4.7,v1,20000,,"The case discusses Younger abstention in the context of a Â§ 2241 habeas petition and confirms Younger applies, but it actually held the irreparable harm exception applied and reversed abstention, so it only loosely supports the proposition that Younger hurdles must be satisfied before habeas relief.",model_answer,v1,2026-05-04T04:00:19Z
231,feb36569b9ad483ab129c0dc0f7d6003dbe324d21320bab1c6fec4c4030fbf71,492745,green,opus-4.7,v1,20000,,"The opinion expressly states that upon default, the factual allegations of the complaint, except those relating to damages, will be taken as true.",model_answer,v1,2026-05-04T04:00:19Z
233,d22fb40ba7c700594644889246b3d973df7399dc16a08342874eb25fc4ef298f,486569,red,opus-4.7,v1,20000,,"This case addresses pre-trial habeas custody via detainer under Â§ 2241, not the general definition of 'custody' as encompassing restrictions on liberty from a criminal conviction.",model_answer,v1,2026-05-04T04:00:19Z
236,8ff3cf63e235573f017de708756c234894385f5bf0d3535663d1d10c97576aad,8442389,red,opus-4.7,v1,20000,,The excerpt does not contain the quoted proposition's language defining adverse employment action; that framing is not articulated in this portion of the opinion.,model_answer,v1,2026-05-04T04:00:19Z
237,43e68b88109d0043b577a46ec4fe27d6a1d8e6dfe135a707836b64fce4e4028c,27221,green,opus-4.7,v1,20000,,The Fifth Circuit expressly held the ALJ erred by failing to determine whether Watson could maintain employment as required by Singletary.,model_answer,v1,2026-05-04T04:00:19Z
238,d22fb40ba7c700594644889246b3d973df7399dc16a08342874eb25fc4ef298f,16729,red,opus-4.7,v1,20000,,"The opinion addresses jurisdiction over restitution modification and Â§ 2255 custody limits, not the general definition of 'custody' as encompassing most liberty restrictions from a criminal conviction.",model_answer,v1,2026-05-04T04:00:19Z
239,91b1a789c9fc6b9f01fc58d56a973c6d057458fdf64238b7529e68b53c615c76,2968308,green,opus-4.7,v1,20000,,"The opinion expressly states Maryland's rule that an insurer must defend whenever the underlying complaint reveals claims even potentially covered, with doubts resolved against the insurerâ€”directly supporting the proposition.",model_answer,v1,2026-05-04T04:00:19Z
241,9749542a5facc9fae335aa821c374245935cd15ff056452a61f0c576fd4f023e,1963422,red,opus-4.7,v1,20000,,The opinion concerns judicial immunity and enjoining vexatious litigation; it does not address the self-contradiction of granting IFP leave to appeal a complaint dismissed as frivolous.,model_answer,v1,2026-05-04T04:00:19Z
242,8be907e6e9ed8f478526ef002aade30c071a723836ca4309dd2fb20f0a7594d5,4768212,green,opus-4.7,v1,20000,,"Pulera holds that withholding requested prescription medications based on legitimate medical concerns (possible abuse/overdose risk) was objectively reasonable, directly supporting the proposition that declining desired medication is not per se unreasonable.",model_answer,v1,2026-05-04T04:00:19Z
243,b585892f17c749f0fc02990fe6ee013b35de245f9ec681aed071b53932eb202f,174314,red,opus-4.7,v1,20000,,"The case addresses Title VII retaliation and pleading legal theories, not the proposition that courts start and end with one discernable legal theory when a plausible claim exists.",model_answer,v1,2026-05-04T04:00:19Z
244,24c3a01b0de725f17de352304ebbae61f6d9fd1dd0a4ebd3654e4bb52e557af8,4656979,green,opus-4.7,v1,20000,,"Lockett applies the rule that disagreements over medication choice do not establish deliberate indifference absent a substantial departure from accepted professional judgment, directly supporting the proposition.",model_answer,v1,2026-05-04T04:00:19Z
245,9749542a5facc9fae335aa821c374245935cd15ff056452a61f0c576fd4f023e,768393,green,opus-4.7,v1,20000,,"The Seventh Circuit explicitly reaffirms that granting leave to appeal in forma pauperis from a frivolous-suit dismissal is 'presumptively erroneous and indeed self-contradictory,' directly supporting the proposition.",model_answer,v1,2026-05-04T04:00:19Z
246,1b4c45e3cad5e8dcb645e17294bc7c253d9b061ebe18b9e0c7096fc375b9d0c6,112747,green,opus-4.7,v1,20000,,Lujan expressly contrasts the pleading-stage motion to dismiss standard (general allegations suffice) with the summary judgment standard (must set forth specific facts by affidavit or other evidence).,model_answer,v1,2026-05-04T04:00:19Z
247,91b1a789c9fc6b9f01fc58d56a973c6d057458fdf64238b7529e68b53c615c76,8982243,green,opus-4.7,v1,20000,,"The case directly holds an insurer's duty to defend exists unless the underlying complaint's allegations clearly fall outside policy coverage, matching the proposition.",model_answer,v1,2026-05-04T04:00:19Z
248,323a6a1c1bf71ec9a310186d4ec035ff8492188a5eec846d84692a5980f9fb72,8986759,yellow,opus-4.7,v1,20000,,"The case held Eleventh Amendment immunity barred Â§ 1983 damages against SUNY and officials in their official capacities, but allowed individual-capacity claims and prospective reinstatement to proceed, so immunity did not bar all such claims as the proposition suggests.",model_answer,v1,2026-05-04T04:00:19Z
249,a5735298cf9d8d12d0b56feeb9c057537ad736f94b9518f7afa4a6aff6b86e89,162791,yellow,opus-4.7,v1,20000,,"The case holds that a non-responding party waives the right to controvert facts and the court should accept properly supported facts as true, which supports the proposition's spirit, though the case's main holding emphasizes that summary judgment still requires the movant meet its Rule 56(c) burden.",model_answer,v1,2026-05-04T04:00:19Z
251,3a2083d9ee96ffb06d9d917e0ccbf154b8ba1752814ff75106650432d348dca6,726110,green,opus-4.7,v1,20000,,"Snipes holds that a prisoner's mere disagreement with the course of medical treatment does not constitute an Eighth Amendment deliberate indifference claim, directly supporting the proposition.",model_answer,v1,2026-05-04T04:00:19Z
252,84ed0ad2f123107cee0c8575f4b2bd596c602e2918a70ab064055373f0d8d852,149882,green,opus-4.7,v1,20000,,The opinion expressly states under Illinois law that the duty to defend arises if facts alleged in the underlying complaint fall within or potentially within the policy's coverage.,model_answer,v1,2026-05-04T04:00:19Z
253,a5735298cf9d8d12d0b56feeb9c057537ad736f94b9518f7afa4a6aff6b86e89,670563,green,opus-4.7,v1,20000,,"The case directly holds that when a non-movant fails to controvert the movant's facts under Rule 56.1, those facts are assumed admitted without controversy.",model_answer,v1,2026-05-04T04:00:19Z
254,76ebe38e49ce9390678bbb9ff815dddcd2e2b7aa9b985a24e49ab942b429e43d,8934949,green,opus-4.7,v1,20000,,"The opinion holds the ALJ's reliance on a hypothetical that ignored the claimant's credible pain and limitations was improper, directly supporting the proposition that an ALJ cannot pose a hypothetical and disregard unfavorable answers based on substantial evidence.",model_answer,v1,2026-05-04T04:00:19Z
255,84ed0ad2f123107cee0c8575f4b2bd596c602e2918a70ab064055373f0d8d852,175543,green,opus-4.7,v1,20000,,The opinion explicitly states under Illinois law the duty to defend arises if facts alleged in the underlying complaint fall within or potentially within the policy's coverage.,model_answer,v1,2026-05-04T04:00:19Z
257,e5953e528e8b0faaeb58ab359ff679a5996882fafd868b50b64fce68141ea125,4678100,red,opus-4.7,v1,20000,,Stringer addresses Article III standing requirements for injunctive relief based on future injury risk; the excerpt contains no holding that worry or anxiety fail to qualify as concrete injury.,model_answer,v1,2026-05-04T04:00:19Z
258,ced06db14eacc3825e651bc8b47b771ea927f9c970d44c3b7b7b81902687904e,793611,green,opus-4.7,v1,20000,,"Pinkston's refusal of the x-ray and refusal to be seen by the doctor were cited as undermining his deliberate indifference claim, supporting that a prisoner's refusal of treatment defeats deliberate indifference.",model_answer,v1,2026-05-04T04:00:19Z
260,9749542a5facc9fae335aa821c374245935cd15ff056452a61f0c576fd4f023e,259923,red,opus-4.7,v1,20000,,The opinion affirms denials of IFP status and discusses abuse of discretion; it does not address any self-contradiction in granting IFP appeal of a complaint dismissed as frivolous.,model_answer,v1,2026-05-04T04:00:19Z
261,518ac1761f1b52b400dc16b8dae2bc8ee35fc3aa67213c3fbcb2c62777c6cd32,622933,green,opus-4.7,v1,20000,,"The Seventh Circuit explicitly states the presumption that when all federal claims are dismissed before trial, the district court will relinquish jurisdiction over supplemental state-law claims, directly supporting the proposition.",model_answer,v1,2026-05-04T04:00:19Z
262,3efeeb607ae1f07df19b4a587f84931d4909256774b51a6b33c2aa17a44d44a0,4656979,green,opus-4.7,v1,20000,,"The opinion expressly recognizes 'a range of acceptable courses' for prison medical treatment under the Eighth Amendment, directly supporting the proposition.",model_answer,v1,2026-05-04T04:00:19Z
263,c84a3993372d9633f16d51ccce2077db63ef8a4f899f8f98d7d580b20ee2d55e,1479476,red,opus-4.7,v1,20000,,"McKenna explicitly rejects the release/covenant-not-to-sue distinction as 'entirely artificial,' so it does not support the proposition.",model_answer,v1,2026-05-04T04:00:19Z
265,3efeeb607ae1f07df19b4a587f84931d4909256774b51a6b33c2aa17a44d44a0,788614,yellow,opus-4.7,v1,20000,,"Toguchi holds that a mere difference of medical opinion is insufficient and requires showing the chosen treatment was medically unacceptable, which supports the proposition's substance, but the specific 'range of acceptable courses' phrasing traces to Jackson v. McIntosh rather than Toguchi's own language.",model_answer,v1,2026-05-04T04:00:19Z
268,8f1b961a35509bcbae7b729a9b792ec1bb5d3faac2ca538b48c81f44b33c3a44,154776,green,opus-4.7,v1,20000,,"The opinion expressly states that courts compare work history and company policies, including disciplinary records, in determining whether employees are similarly situated.",model_answer,v1,2026-05-04T04:00:19Z
269,ced06db14eacc3825e651bc8b47b771ea927f9c970d44c3b7b7b81902687904e,771241,yellow,opus-4.7,v1,20000,,"The case holds prison officials were not deliberately indifferent where Walker refused the HIV test prerequisite to treatment, which supports the proposition's spirit, but the court's reasoning focused on the reasonableness of requiring the test rather than a clean rule that patient refusal categorically defeats deliberate indifference.",model_answer,v1,2026-05-04T04:00:19Z
270,1b4c45e3cad5e8dcb645e17294bc7c253d9b061ebe18b9e0c7096fc375b9d0c6,7103595,yellow,opus-4.7,v1,20000,,"The case discusses Rule 12(b)(6) standards and the conversion to summary judgment when extrinsic materials are considered, but it does not directly contrast the substantive standards of the two motions.",model_answer,v1,2026-05-04T04:00:19Z
271,2d2035045fdb1cf8acc053d433ff39ddf99cd579a93d0cfe8d1e8795a7a78a68,1262003,yellow,opus-4.7,v1,20000,,"Mickey supports causal inference from temporal proximity (termination day employer learned of EEOC charge), but the proposition's specific framing about handing a supervisor a note of discrimination allegations does not match the EEOC-charge facts here.",model_answer,v1,2026-05-04T04:00:19Z
272,800b2f76f1792bcb104ffb57488c9c50bdc72f9fe1e5067fbb25a2851276a7a8,3172729,green,opus-4.7,v1,20000,,"The opinion expressly cites Sawtelle, 70 F.3d at 1390-91, and C.W. Downer, 771 F.3d at 65, for the personal-jurisdiction framework, matching the proposition's cited pages.",model_answer,v1,2026-05-04T04:00:19Z
273,17d235a3d9d2f6d2b7024b00d158de380ff66ee225acb5acd5caf13138c7b479,447586,red,opus-4.7,v1,20000,,"This case concerns piercing the corporate veil and fraudulent transfers, not successor liability or the continuity-of-shareholders factor in an asset purchase context.",model_answer,v1,2026-05-04T04:00:19Z
275,eac5c6e65a653d946aeba84b6525b5fe0c8efd042269115ff29f802321af12f4,8996640,red,opus-4.7,v1,20000,,"The opinion discusses Â§ 1404(a) transfers and loss of jurisdiction upon transfer, but the excerpt contains no statement that a court may sua sponte order transfer absent a motion.",model_answer,v1,2026-05-04T04:00:19Z
276,c616e28046a98ae4a100300ad7fe3f5ee815319a720877c9dfb95f148098ebd1,8440856,red,opus-4.7,v1,20000,,"The excerpt addresses CAFA removal timeliness and CRA reinvestigation duties under FCRA/CCRAA, not Â§ 1681i furnisher liability or the credit card issuer/CRA distinction stated in the proposition.",model_answer,v1,2026-05-04T04:00:19Z
277,e36d4120a8e73186c39bb6fe24084fb6ea3f223035e91b91568340c7a77bf01f,750633,green,opus-4.7,v1,20000,,"Duda holds that an amended pleading supersedes the prior pleading, which directly supports the proposition that an amended complaint replaces the former pleading.",model_answer,v1,2026-05-04T04:00:19Z
278,23ce9b8f5ebc1bd72295d24183d109bb1b29794f9e11b271a5c1b64f3e15cc6b,1359854,red,opus-4.7,v1,20000,,"The excerpt cites Carnival Cruise/Shute for the proposition that a forum selection clause should be upheld absent a strong showing, not for characterizing an 'unreasonable and unjust' standard as more demanding than a contacts or convenience inquiry.",model_answer,v1,2026-05-04T04:00:19Z
279,fe244b872e50620eb1522405996b511fffaf78da3882d8b214e713271132a15b,4692640,red,opus-4.7,v1,20000,,"The case addresses sua sponte Rule 4 dismissal of an untimely Â§ 2254 petition, not the consistency of Rule 12(b)(6) motions with habeas rules.",model_answer,v1,2026-05-04T04:00:19Z
280,8da5a869cda0071cb440668b4305e24296cd2eea7280d0e3da74606fc7b8c43a,710872,red,opus-4.7,v1,20000,,The opinion addresses Rule 8 notice pleading and Leatherman's rejection of heightened pleading for Â§1983 municipal liability claims; it does not articulate the 'who/what/when/where/why' formulation in the proposition.,model_answer,v1,2026-05-04T04:00:19Z
282,dc40866e30e65551fd6b39c2a61c339819985947377585ae45fa7a9cb0c41aaa,1225833,red,opus-4.7,v1,20000,,"Thompson v. Paul concerns Section 10(b) securities fraud and certification of a state-law question to a state supreme court, not class certification, and says nothing about plaintiffs seeking class certification after losing.",model_answer,v1,2026-05-04T04:00:19Z
283,aea14c8a89731c62e709e885ac13cfe277c423dc33e608c20794c08ae2eb2c4f,812946,red,opus-4.7,v1,20000,,"The opinion addresses breach of contract, unreasonable collection, negligent misrepresentation, and TDCPA claims, but contains no IIED (intentional infliction of emotional distress) claim or analysis.",model_answer,v1,2026-05-04T04:00:19Z
284,577e8226c535393bc0e734484b2f923a848efa80ae58dc83cac8ff5fe22db433,4894912,yellow,opus-4.7,v1,20000,,"TransUnion concerns Article III's concrete-harm requirement, which aligns with the 'what's it to you' framing, but the case never uses that phrase and the proposition is a colloquial paraphrase rather than a direct holding.",model_answer,v1,2026-05-04T04:00:19Z
285,3fc543b68cf25b96c67cd89877cebf9c7c97c7d60290b73d7072f6eb973d2d79,176452,red,opus-4.7,v1,20000,,The excerpt discusses due process and self-incrimination concerns from sex offender labeling but contains no statement that branding a prisoner a sex offender exposes him to prison violence.,model_answer,v1,2026-05-04T04:00:19Z
286,b3a2bd4220241e3d977fa25a53d8c7b6c33222c863439c27224346cb7be433ce,3010999,red,opus-4.7,v1,20000,,This antitrust/Noerr-Pennington immunity case has nothing to do with tolling or contractual terms being apparent at signing.,model_answer,v1,2026-05-04T04:00:19Z
287,7bb6d9d745602fd6ecaa7ea9c3705014113290ce9d7b5c2456884a30270698dc,186035,red,opus-4.7,v1,20000,,"The excerpt does not contain the quoted language about 'rule of reason' depending on complexity and significance; that formulation comes from In re International Chemical Workers Union, not this case.",model_answer,v1,2026-05-04T04:00:19Z
288,ea52132132ea6c11eedba48733a7cc398233cb1db385c9196a4ebc6567430384,798304,green,opus-4.7,v1,20000,,The Eleventh Circuit affirmed dismissal of the implied covenant claim because Chase had no obligation to permanently modify the loan and the duty cannot exist apart from contract provisions.,model_answer,v1,2026-05-04T04:00:19Z
289,6a9567ea88065279f679e8123e3215438bb5eb8308046f4ce21ecfdf5853e99b,1675583,red,opus-4.7,v1,20000,,The excerpt does not contain any statement that a plaintiff may not speculate about future business relationships when alleging tortious interference; the visible portion addresses trade secret misappropriation pleading standards.,model_answer,v1,2026-05-04T04:00:19Z
290,23ce9b8f5ebc1bd72295d24183d109bb1b29794f9e11b271a5c1b64f3e15cc6b,2649080,red,opus-4.7,v1,20000,,The excerpt does not cite Carnival Cruise Lines or characterize the unreasonable/unjust standard as 'more demanding' than a contacts/convenience inquiry; it discusses Bremen's heavy-burden standard without that comparative framing.,model_answer,v1,2026-05-04T04:00:19Z
291,d3faf5940ada2a6d348f79889a3ed4926cf4f172b7b1347e9b72aeeccb6dc219,3209888,red,opus-4.7,v1,20000,,The excerpt does not contain the quoted language about transmission of information into Massachusetts being a contact for relatedness analysis.,model_answer,v1,2026-05-04T04:00:19Z
292,91650d481b601a502f240c3dad259b10c739627bf9c5b317f415b0a6180597ea,600736,green,opus-4.7,v1,20000,,"The court expressly states that Massachusetts honors contractual choice-of-law provisions absent conflict with public policy, directly supporting the proposition.",model_answer,v1,2026-05-04T04:00:19Z
293,14277048ff65f4d88dee311ecbb4ee58fd7270f09535fcc8a62960bc62056583,2239193,yellow,opus-4.7,v1,20000,,"The case involves FCRA claims against both a furnisher (AHFC) and a CRA (Trans Union), but the excerpt does not contain the specific language quoted about Â§ 1681i limiting the reasonable investigation duty to CRAs.",model_answer,v1,2026-05-04T04:00:19Z
294,b3a2bd4220241e3d977fa25a53d8c7b6c33222c863439c27224346cb7be433ce,2459416,yellow,opus-4.7,v1,20000,,"The excerpt addresses antitrust and TILA disclosure claims about currency conversion fees and does not contain the quoted tolling/equitable estoppel language about apparent contractual burdens, though the case elsewhere may address arbitration/disclosure issues tangentially related.",model_answer,v1,2026-05-04T04:00:19Z
295,98005864db8e7d2c56b18428bbca54a555e3a603648a1fbfb498972528cb9c48,202048,red,opus-4.7,v1,20000,,"The excerpt does not mention Attorney General v. M.C.K., Inc. or discuss factors recognized by the Massachusetts Supreme Judicial Court relevant to the proposition.",model_answer,v1,2026-05-04T04:00:19Z
296,82038fdfe794c482e6c59c2a56b4ad3da8051029edc4608f1d539fe3aa4f3701,2012554,red,opus-4.7,v1,20000,,The excerpt addresses standing under an intercreditor agreement and FCC license collateral issues; it contains no discussion of Butner v. United States or the principle that property interests are analyzed the same inside and outside bankruptcy.,model_answer,v1,2026-05-04T04:00:19Z
297,4652e789013f3fe8bee1edef15d191cf64d02368b6e40650d591658d5792540e,198990,red,opus-4.7,v1,20000,,"The excerpt is from Commercial Union v. Seven Provinces, not Whitinsville Plaza v. Kotseas, and does not contain the cited proposition about mere breach of commercial-law obligations under 93A.",model_answer,v1,2026-05-04T04:00:19Z
298,ea52132132ea6c11eedba48733a7cc398233cb1db385c9196a4ebc6567430384,2470639,red,opus-4.7,v1,20000,,"The excerpt addresses wrongful foreclosure and Â§ 2923.5/2924 claims, not the implied covenant of good faith and fair dealing or any holding about obligations to modify mortgage terms.",model_answer,v1,2026-05-04T04:00:19Z
300,577e8226c535393bc0e734484b2f923a848efa80ae58dc83cac8ff5fe22db433,4757654,red,opus-4.7,v1,20000,,"Thole addresses Article III standing requirements (concrete injury, causation, redressability) but contains no 'What's it to you?' phrasing or framing of standing as that basic question.",model_answer,v1,2026-05-04T04:00:19Z
301,3425b2ef4e86bc0eee92e86e16e703edd09eedf89cf60df635365f4dbbe99ad2,858532,green,opus-4.7,v1,20000,,"The Fourth Circuit affirmed dismissal of negligence claims because Wells Fargo, as loan servicer, owed no tort duty to the plaintiff-borrowers absent special circumstances under Maryland law.",model_answer,v1,2026-05-04T04:00:19Z
302,6125df429db7ab3b462d329f98b9a8cefe4bdff55b2b7ce78ea661475b49bdf6,2790836,red,opus-4.7,v1,20000,,"The 56 n.7 footnote about judicial notice of other court proceedings does not appear in this excerpt, which addresses ancillary jurisdiction, credibility findings, and ex parte communicationsâ€”no on-point passage supports the proposition.",model_answer,v1,2026-05-04T04:00:19Z
303,aef98c458b963b2bfe4a515d5d7eaa9c33ec8e9fda2bbb4e068f69d7bc7e429e,185315,red,opus-4.7,v1,60000,,"Bowie criticizes the intrinsic/inextricably intertwined doctrine as serving little function and rejects broad exceptions to Rule 404(b), rather than endorsing the proposition that intrinsic acts are wholly unregulated by 404(b).",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:19Z
304,aeb1b6a9febd1224637dd02896db5ec5e2a668eee259f2d613d44b8dafeaad8b,85777,yellow,opus-4.7,v1,60000,,"Marshall's opinion notes that promoting useful arts is a constitutional aim and quotes the patent/copyright clause, supporting the general idea that exclusive privileges were deemed important enough to be given to Congress, but the case does not frame this as a holding about the policy of granting exclusive privileges per se.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:19Z
305,c39576376bd499c3aedc48c82ff46036f3ee5ddb31e359fc5e5b7dc7953f3ab0,111863,red,opus-4.7,v1,60000,,Tison addresses Eighth Amendment proportionality of the death penalty for non-triggerman felony murderers and does not declare the felony murder rule itself beyond question.,model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:19Z
306,298a16b6a93d917dc43063d73f2794fa551983d7d46e2ef822abf94b19bca679,118074,red,opus-4.7,v1,60000,,"Old Chief addresses Rule 403 exclusion via stipulation for felon-status elements, not safeguards like limiting Government's elicitation details and giving precautionary limiting instructions to cure unfair prejudice.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:19Z
307,9dd70ea860a729b4fc83dc0fa7ed12223621fced08f764c1a5ee9cfffe776b2d,790952,red,opus-4.7,v1,60000,,The Greeno opinion does not contain the quoted Collignon language about deference to medical professionals' treatment decisions; that phrase appears in other Seventh Circuit cases but not in this excerpt.,model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:19Z
308,8d785772866c7f694930d78a3f881ab73576909c431e065694888c13b861d4a3,2672209,yellow,opus-4.7,v1,60000,,"Lexmark holds the zone-of-interests test is a statutory cause-of-action question, not jurisdictional, but it does not frame the test as a 'non-jurisdictional issue' to be treated procedurally like any other such issue.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:19Z
309,0fe77db256520d14bd1b90fd69f66c9c49271224900c7d47cffbd4b793119e2b,2679203,yellow,opus-4.7,v1,60000,,"Nautilus acknowledges language's inherent limitations and that absolute precision is unattainable, supporting the general idea, but the specific quoted phrases about 'unreasonable precision' and 'verbal precision...in a patent system that actually works' do not appear in this excerpt.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:19Z
310,87f60a2cd2c7bf86f41e3886dfdfe511dc409f995b29f75870cc0bdd89486578,110330,yellow,opus-4.7,v1,60000,,"The opinion discusses the right to exclude as central to patent grants (e.g., quoting Carbice on the patentee's monopoly and discussing § 271(d)'s 'limited power to exclude'), but the case's main holding concerns patent misuse and contributory infringement, not a direct articulation of the proposition.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:19Z
311,e56c8d2d47d6385240bc80db96eea7c3d2206489f9f95472a0cc15a8a1feef94,2620702,red,opus-4.7,v1,60000,,"The Court squarely held that warrantless arrests for misdemeanors not committed in the officer's presence are permissible under the Fourth Amendment in this case, but the opinion does not reserve or address whether an 'in the presence' requirement exists—Atwater's offense was committed in the officer's presence, so the issue was not even raised.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:19Z
