bucket,citation,status,conf,winning_stage,matched_name,url,item_text,detail
B_checkcite_hybrid,"In re Simpson, 2008 WL 467698 (Bankr. D. Kan. 2008)",VERIFIED,0.7,opinion_search,In re Simpson,https://www.courtlistener.com/opinion/7851586/in-re-simpson/,"Debtor cited non-existent 'In re Simpson, 2008 WL 467698 (Bankr. D. Kan. 2008)'; court found no such case and that 2008 WL 467698 corresponds to Roby v. America",
B_checkcite_hybrid,"Delacruz v. State Bar of Cal., 2021 WL 326974, at *2 (N.D. Cal. Feb. 1, 2021)",VERIFIED,0.6716,opinion_search,Delacruz v. The State Bar of California,https://www.courtlistener.com/opinion/9596153/delacruz-v-the-state-bar-of-california/,"Plaintiff cited Delacruz v. State Bar of Cal., 2021 WL 326974, at *2 (N.D. Cal. Feb. 1, 2021), which the court could not locate and appears nonexistent; court o",
B_checkcite_hybrid,"In re Estate of Powers, 255 Ill. App. 3d 1006 (1994)",VERIFIED,0.6503,opinion_search,In Re Estate of Pericles,https://www.courtlistener.com/opinion/2121804/in-re-estate-of-pericles/,"Appellant cited 'In re Estate of Powers, 255 Ill. App. 3d 1006 (1994)', which the court found does not appear to exist.",
B_checkcite_hybrid,"DeMars v. DeMars, 590 N.W.2d 116, 120-21 (Minn. Ct. App. 1999)",VERIFIED,0.625,opinion_search,Demars v. Cigna Corporation,https://www.courtlistener.com/opinion/198412/demars-v-cigna-corporation/,"Husband cited 'DeMars v. DeMars, 590 N.W.2d 116, 120-21 (Minn. Ct. App. 1999)', which the court was unable to locate and flagged as an invalid/nonexistent citat",
B_checkcite_hybrid,"Hummel v. State, 833 P.2d 1370 (Nev. 1992)",VERIFIED,0.625,opinion_search,State v. Hummel,https://www.courtlistener.com/opinion/2224580/state-v-hummel/,"Plaintiff cited Hummel v. State, 833 P.2d 1370 (Nev. 1992), for stalking principles; the court found no Nevada case by that name and that the citation correspon",
B_checkcite_hybrid,"In re Roadhouse Holding Inc., 777 F. App'x 79, 81 (3d Cir. 2019)",VERIFIED,0.6137,opinion_search,Roadhouse Holding Inc. v.,https://www.courtlistener.com/opinion/4587516/roadhouse-holding-inc-v/,"Appellants referenced 'In re Roadhouse Holding Inc., 777 F. App'x 79, 81 (3d Cir. 2019)'; the Court was unable to verify the cited authority and treated it as i",
B_checkcite_hybrid,"Hous. v. Law Sch. Admission Council, Inc., 2014 WL 4269110, at *8 (N.D. Cal. Aug. 28, 2014)",VERIFIED,0.5991,opinion_search,Department of Fair Employment & Housing v. Law School Admiss,https://www.courtlistener.com/opinion/8724921/department-of-fair-employment-housing-v-law-,"Court found the citation to 'Dept. of Fair Emp't & Hous. v. Law Sch. Admission Council, Inc., 2014 WL 4269110, at *8 (N.D. Cal. Aug. 28, 2014)' does not exist a",
B_checkcite_hybrid,"R.G. v. State, 180 Conn. App. 387, 393 (2018)",VERIFIED,0.5896,opinion_search,State v. Corver,https://www.courtlistener.com/opinion/7923708/state-v-corver/,"Petition cited ""R.G. v. State, 180 Conn. App. 387, 393 (2018)"", which the court could not locate and described as likely an AI-generated hallucination.",
B_checkcite_hybrid,"Ivey v. United States, 2019 WL 2080027 (Fed. Cl. 2019)",VERIFIED,0.525,opinion_search,United States v. Timothy Ivey,https://www.courtlistener.com/opinion/4777134/united-states-v-timothy-ivey/,"Plaintiff cited 'Ivey v. United States, 2019 WL 2080027 (Fed. Cl. 2019)' in his Emergency Motion to Recognize and Enforce Express Trust; the court found that ci",
B_checkcite_hybrid,Stanley v. Univ. of Southern California (2022) 98 Cal.App.5th 151,VERIFIED,0.4659,opinion_search,Stanley v. The Board of Trustees of the Cal. State Universit,https://www.courtlistener.com/opinion/9356406/stanley-v-the-board-of-trustees-of-the-cal-s,"Rios cited a non-existent opinion as ""Stanley v. Univ. of Southern California (2022) 98 Cal.App.5th 151""; the court found that citation incorrect/not correspond",
B_checkcite_hybrid,"In re Katherine S., 118 S.W.3d 743, 746 (Tex. 2003)",VERIFIED,0.4387,opinion_search,in Re: Katherine Sookma,https://www.courtlistener.com/opinion/2837481/in-re-katherine-sookma/,"Appellant cited a nonexistent case 'In re Katherine S., 118 S.W.3d 743, 746 (Tex. 2003)'; the court determined the case does not exist.",
B_checkcite_hybrid,"In re Estate of Griffith, 327 P.3d 612 (Colo. 2014)",VERIFIED,0.4383,opinion_search,In re Estate of Kahn,https://www.courtlistener.com/opinion/2745477/in-re-estate-of-kahn/,"Appellant cited 'In re Estate of Griffith, 327 P.3d 612 (Colo. 2014)', which the court determined does not appear to exist.",
C_recap_fp,"Curtis v. Oliver, 479 F. Supp. 3d 1039, 1088 (D.N.M. 2020)",VERIFIED_DOCKET_ONLY,0.9,recap_docket_search,Curtis v. Oliver,https://www.courtlistener.com/docket/17377803/29/curtis-v-oliver/,"Plaintiffs cited 'Wallace v. County of Los Angeles, 479 F. Supp. 3d 1088 (C.D. Cal. 2020)'; court located Curtis v. Oliver, 479 F. Supp. 3d 1039, 1088 (D.N.M. 2",
C_recap_fp,"United States v. Hernandez (183 F. Supp. 3d 468, 480 (S.D.N.Y. 2016))",VERIFIED_DOCKET_ONLY,0.9,recap_docket_search,United States v. Hernandez,https://www.courtlistener.com/docket/6513975/222/united-states-v-hernandez/,"United States v. Hernandez (183 F. Supp. 3d 468, 480 (S.D.N.Y. 2016)) is entirely fabricated according to the court.",
C_recap_fp,"Gibson v. Rosati, 2017 WL 1155765 (N.D.N.Y. Mar. 27, 2017)",VERIFIED_DOCKET_ONLY,0.9,recap_docket_search,Gibson v. Rosati,https://www.courtlistener.com/docket/5572677/gibson-v-rosati/,"Court identified 'Gibson v. Rosati, 2017 WL 1155765 (N.D.N.Y. Mar. 27, 2017)' as a citation that does not appear to exist or is not retrievable.",
C_recap_fp,"Gonzalez v. City of Coral Gables, 2018 WL 2392077 (S.D. Fla. May 25, 2018)",VERIFIED_DOCKET_ONLY,0.85,recap_docket_search,Gonzalez v. City of Coral Gables,https://www.courtlistener.com/docket/7077904/4/gonzalez-v-city-of-coral-gables/,"School Board cited a non-existent decision 'Gonzalez v. City of Coral Gables, 2018 WL 2392077 (S.D. Fla. May 25, 2018)'; Court found the citation does not appea",
C_recap_fp,"United States v. Abbott, 2023 WL 4106534 (E.D. Ky. June 27, 2023)",VERIFIED_VIA_RECAP,0.85,recap_docket_search,United States v. Abbott,https://www.courtlistener.com/docket/68091721/35/united-states-v-abbott/,"Wright cites 'United States v. Abbott, 2023 WL 4106534 (E.D. Ky. June 27, 2023)'; the court found the citation non-existent and noted internal inconsistencies.",
C_recap_fp,"United States v. Morgan, 2017 WL 1387302, at *3 (N.D. Cal. Apr. 18, 2017)",VERIFIED_DOCKET_ONLY,0.85,recap_docket_search,United States v. Morgan,https://www.courtlistener.com/docket/6191882/4/united-states-v-morgan/,"Court identified a non-existent case citation Okorie used in filings: 'United States v. Morgan, 2017 WL 1387302, at *3 (N.D. Cal. Apr. 18, 2017)' and characteri",
C_recap_fp,"Gile v. Dolgen Cal., LLC, 2023 WL 2669812, at *3 (9th Cir. 2023) (unpublished)",VERIFIED_DOCKET_ONLY,0.8369,recap_docket_search,"Brian Gile v. Dolgen California, LLC",https://www.courtlistener.com/docket/66839355/16/brian-gile-v-dolgen-california-llc/,"Plaintiff cited 'Gile v. Dolgen Cal., LLC, 2023 WL 2669812, at *3 (9th Cir. 2023) (unpublished)'; Court could not locate a case at that citation and found a dif",
C_recap_fp,"Wallace v. County of Los Angeles, 479 F. Supp. 3d 1088 (C.D. Cal. 2020)",VERIFIED_DOCKET_ONLY,0.8263,recap_docket_search,Erick Wallace v. County of Los Angeles,https://www.courtlistener.com/docket/16777982/6/erick-wallace-v-county-of-los-angeles/,"Plaintiffs cited 'Wallace v. County of Los Angeles, 479 F. Supp. 3d 1088 (C.D. Cal. 2020)'; court located Curtis v. Oliver, 479 F. Supp. 3d 1039, 1088 (D.N.M. 2",
C_recap_fp,"Health, Inc. v. Ariosa Diagnostics, Inc., 2014 WL 10321141, at *2 (N.D. Cal. Nov. 21, 2014)",VERIFIED_DOCKET_ONLY,0.805,recap_docket_search,"Verinata Health, Inc. v. Ariosa Diagnostics, Inc",https://www.courtlistener.com/docket/4179682/180/verinata-health-inc-v-ariosa-diagnostics-,"Plaintiff cited ""Verinata Health, Inc. v. Ariosa Diagnostics, Inc., 2014 WL 10321141, at *2 (N.D. Cal. Nov. 21, 2014)"" to support that errata are accepted; cour",
C_recap_fp,"Miller v. United States, 2009 WL 1532834 (D. Ariz. Apr. 30, 2009)",VERIFIED_DOCKET_ONLY,0.775,recap_docket_search,United States v. Miller,https://www.courtlistener.com/docket/4889261/34/united-states-v-miller/,"Plaintiff cited Miller v. United States, 2009 WL 1532834 (D. Ariz. Apr. 30, 2009); the Court was unable to locate this case.",
C_recap_fp,"Vargas v. Sotelo, 2017 NY Slip Op 50417(U)(Civ. Ct., Bronx Cty. 2017)",VERIFIED_DOCKET_ONLY,0.7667,recap_docket_search,United States v. Vargas-Sotelo,https://www.courtlistener.com/docket/30451544/27/united-states-v-vargas-sotelo/,"Party said Vargas v. Sotelo, 2017 NY Slip Op 50417(U)(Civ. Ct., Bronx Cty. 2017) replaced the two fake cases",
C_recap_fp,"United States v. Jones, 29 F.4th 1290, 1294 (11th Cir. 2022)",VERIFIED_DOCKET_ONLY,0.725,recap_docket_search,United States v. Eric Jones,https://www.courtlistener.com/docket/67723381/25/united-states-v-eric-jones/,"Appellant cited a non-existent precedent—United States v. Jones, 29 F.4th 1290, 1294 (11th Cir. 2022)—and attributed a quotation to it; the court found the prec",
C_recap_fp,"BankDirect Cap. Fin., LLC v. Cap. Premium Fin., Inc., No. 15 C 10340, 2017 WL 1022010, at *3 (N.D. I",VERIFIED_VIA_RECAP,0.722,recap_document_search,"Bankdirect Capital Finance, LLC v. Capital Premium Financing",https://www.courtlistener.com/docket/5642787/78/bankdirect-capital-finance-llc-v-capital-p,"BankDirect Cap. Fin., LLC v. Cap. Premium Fin., Inc., No. 15 C 10340, 2017 WL 1022010, at *3 (N.D. Ill. Mar. 16, 2017)",
C_recap_fp,"Hall v. United States, 2018 WL 1620923 (D. Colo. Apr. 3, 2018)",VERIFIED_DOCKET_ONLY,0.7,recap_docket_search,Hall v. United States,https://www.courtlistener.com/docket/13560636/1/hall-v-united-states/,"Plaintiff cited 'Hall v. United States, 2018 WL 1620923 (D. Colo. Apr. 3, 2018)' to support a proposition, but the provided Westlaw identifier directed to Poppi",
C_recap_fp,"Rodriguez-Romero v. Garland, 60 F.4th 1283 (10th Cir. 2023)",VERIFIED_DOCKET_ONLY,0.7,recap_docket_search,Rodriguez Romero v. Garland,https://www.courtlistener.com/docket/61629170/010010621236/rodriguez-romero-v-garland/,"Counsel repeatedly cited and quoted a non-existent Tenth Circuit decision captioned 'Rodriguez-Romero v. Garland, 60 F.4th 1283 (10th Cir. 2023)'; the court fou",
C_recap_fp,"Gustavia Home, LLC v. Rice, 2020 WL 4917915 (E.D.N.Y. Aug. 21, 2020)",VERIFIED_DOCKET_ONLY,0.7,recap_docket_search,"Gustavia Home, LLC v. Rice",https://www.courtlistener.com/docket/5710832/20/gustavia-home-llc-v-rice/,"Plaintiff cited Gustavia Home, LLC v. Rice, 2020 WL 4917915 (E.D.N.Y. Aug. 21, 2020), a Westlaw citation that does not exist; the number corresponds to Durrett ",
C_recap_fp,"Fleming v. Chicago Transit Authority, 2006 WL 769440 (N.D. Ill. 2006)",VERIFIED_VIA_RECAP,0.7,recap_docket_search,Fleming v. Chicago Transit Authority,https://www.courtlistener.com/docket/5459270/48/fleming-v-chicago-transit-authority/,"Plaintiff cited Fleming v. Chicago Transit Authority, 2006 WL 769440 (N.D. Ill. 2006); court determined the citation is inconsistent/non-existent (case filed in",
C_recap_fp,"Keller v. Bd. of Educ., 182 F.R.D. 871 (D.N.M. 1998)",VERIFIED_VIA_RECAP,0.7,recap_docket_search,Keller v. Board of Education,https://www.courtlistener.com/docket/5026378/141/keller-v-board-of-education/,"Plaintiff cited 'Keller v. Bd. of Educ., 182 F.R.D. 871 (D.N.M. 1998)' in multiple filings; the court found that citation does not exist (a similarly named, dif",
C_recap_fp,"United States v. Cope, 312 F. Supp. 2d 791 (E.D. Ky. 2004)",VERIFIED_VIA_RECAP,0.7,recap_docket_search,United States v. Cope,https://www.courtlistener.com/docket/13836053/308/united-states-v-cope/,"Brief cites 'United States v. Cope, 312 F. Supp. 2d 791 (E.D. Ky. 2004)' which the court treated as a fictitious opinion.",
C_recap_fp,"Gonzalez v. United States, 959 F. Supp. 2d 728 (W.D. Tex. 2013)",VERIFIED_DOCKET_ONLY,0.7,recap_docket_search,Gonzalez v. United States,https://www.courtlistener.com/docket/6762221/15/gonzalez-v-united-states/,"Petitioner cited ""Gonzalez v. United States, 959 F. Supp. 2d 728 (W.D. Tex. 2013)"", which the court determined does not exist and thus is a fabricated case cita",
C_recap_fp,"of Osorio v. Miami-Dade Cnty., 2023 WL 4003457 (S.D. Fla. June 15, 2023)",VERIFIED_DOCKET_ONLY,0.6579,recap_docket_search,Osorio v. Miami Dade County,https://www.courtlistener.com/docket/6092251/41/osorio-v-miami-dade-county/,"Plaintiff cites 'Est. of Osorio v. Miami-Dade Cnty., 2023 WL 4003457 (S.D. Fla. June 15, 2023)' (doc. 43 at 24), which Defendants assert and the court notes doe",
C_recap_fp,"United States v. Zai, 939 F.3d 740, 746 (6th Cir. 2019)",VERIFIED_DOCKET_ONLY,0.625,recap_docket_search,United States v. A. Eddy Zai,https://www.courtlistener.com/docket/67345552/12/united-states-v-a-eddy-zai/,"DeBaere relied on a fabricated Sixth Circuit decision cited as United States v. Zai, 939 F.3d 740, 746 (6th Cir. 2019), including a quoted passage that the cour",
C_recap_fp,"Wells v. UPS Airlines, -- F. Supp. 3d --, 2022 WL 1234567 (W.D. Ky. Mar. 30, 2022)",VERIFIED_VIA_RECAP,0.5921,recap_docket_search,Wells v. United Parcel Service Airlines,https://www.courtlistener.com/docket/18754224/24/wells-v-united-parcel-service-airlines/,"Plaintiff cited 'Wells v. UPS Airlines, -- F. Supp. 3d --, 2022 WL 1234567 (W.D. Ky. Mar. 30, 2022)'; the Court determined no such decision exists and noted a d",
C_recap_fp,"Ho v. Ernst & Young LLP, 2011 WL 7106622, at *2 (C.D. Cal. Dec. 19, 2011)",VERIFIED_DOCKET_ONLY,0.5786,recap_docket_search,"USA et., al v. Corinthian Colleges, Ernst & Young LLP. et., ",https://www.courtlistener.com/docket/4143590/77/usa-et-al-v-corinthian-colleges-ernst-youn,"Court found the citation “Ho v. Ernst & Young LLP, 2011 WL 7106622, at *2 (C.D. Cal. Dec. 19, 2011)” to be incorrect or not supporting the asserted proposition;",
C_recap_fp,"In re Smith, 582 B.R. 1 (Bankr. D.D.C. 2018)",VERIFIED_DOCKET_ONLY,0.5725,recap_docket_search,Kenton D Smith,https://www.courtlistener.com/docket/7212323/66/kenton-d-smith/,"Debtor repeatedly cited 'In re Smith, 582 B.R. 1 (Bankr. D.D.C. 2018)'; court found this citation does not exist and that the reporter/volume corresponds to In ",
C_recap_fp,"Campbell v. MERS, 2012 WL 3901716, at *5",VERIFIED_DOCKET_ONLY,0.5667,recap_docket_search,"Campbell v. MERS, Inc as nominee for GMAC Mortgage Corp DBA ",https://www.courtlistener.com/docket/47339024/campbell-v-mers-inc-as-nominee-for-gmac-mort,"Plaintiffs cited 'Campbell v. MERS, 2012 WL 3901716, at *5 (D. Or.)'; the court confirmed no such Oregon federal case exists (only an unrelated Texas state deci",
C_recap_fp,"M.D. v. New York State Off For People with Developmental Disabilities, 2023 WL 3404357, at *10 (S.D.",VERIFIED_VIA_RECAP,0.5546,recap_docket_search,T.C. v. New York State Department of Health,https://www.courtlistener.com/docket/63389551/76/tc-v-new-york-state-department-of-health/,"Plaintiff cited a non-existent case 'M.D. v. New York State Off For People with Developmental Disabilities, 2023 WL 3404357, at *10 (S.D.N.Y. 2023)' to support ",
C_recap_fp,"Greer v. Warden, FCC Coleman I, 2020 WL 3060362, at *2 (M.D. Fla. June 9, 2020)",VERIFIED_VIA_RECAP,0.5453,recap_docket_search,"Greer v. Warden, FCC Coleman - USP I",https://www.courtlistener.com/docket/68508023/8/greer-v-warden-fcc-coleman-usp-i/,"Citation to Greer v. Warden, FCC Coleman I, 2020 WL 3060362, at *2 (M.D. Fla. June 9, 2020) as rejecting an inmate’s request to delay a deposition; court found ",
C_recap_fp,"In re Subpoena to Coinbase, Inc., 2023 WL 177977, at 2 (N.D. Cal. Jan. 12, 2023)",VERIFIED_DOCKET_ONLY,0.5039,recap_docket_search,"Bielski v. Coinbase Global, Inc.",https://www.courtlistener.com/docket/60467461/119/bielski-v-coinbase-global-inc/,"Plaintiff cited 'In re Subpoena to Coinbase, Inc., 2023 WL 177977, at 2 (N.D. Cal. Jan. 12, 2023)'; the court could not locate this citation on Westlaw and note",
C_recap_fp,"Lobaton v. City of San Diego, No. 3:15-cv-1416-GPC-DHB, *2020 WL 7334512, at 4 (S.D. Cal. Dec. 14, 2",VERIFIED_VIA_RECAP,0.4852,recap_document_search,"Lobaton v. San Diego, City of",https://www.courtlistener.com/docket/4193427/52/lobaton-v-san-diego-city-of/,"Court observed “Lobaton v. City of San Diego, No. 3:15-cv-1416-GPC-DHB, *2020 WL 7334512, at 4 (S.D. Cal. Dec. 14, 2020)” appeared to be mis-cited or not a real",
C_recap_fp,"Lewis v. City of Trenton, 2020 WL 6204330",VERIFIED_VIA_RECAP,0.4375,recap_docket_search,LEWIS v. CITY OF TRENTON POLICE DEPARTMENT,https://www.courtlistener.com/docket/5706346/4/lewis-v-city-of-trenton-police-department/,"Plaintiff cited a non-existent case 'Lewis v. City of Trenton, 2020 WL 6204330'; the Court determined the citation does not exist, admonished the plaintiff, and",
C_recap_fp,"Lozada v. E.L.A., 174 DPR 650 (2008)",VERIFIED_DOCKET_ONLY,0.4374,recap_docket_search,Odell v. Lozada,https://www.courtlistener.com/docket/4171666/8/odell-v-lozada/,"Promovidas cited 'Ramos Lozada v. E.L.A., 174 DPR 650 (2008)' attributing a quote on qualified immunity that the Court determined was incorrectly attributed or ",
C_recap_fp,"Corp. v. SEC, 955 F. Supp. 3d 441 (S.D.N.Y. 2025)",VERIFIED_DOCKET_ONLY,0.4365,recap_docket_search,In Re: Opus360 Corp. Sec. v.,https://www.courtlistener.com/docket/11724069/14/in-re-opus360-corp-sec-v/,"Plaintiff cited 'FutureGrowth Corp. v. SEC, 955 F. Supp. 3d 441 (S.D.N.Y. 2025)'; the Court and defendant could not locate the case and the Court found the cita",
C_recap_fp,"Kelley v. City of Birmingham, 2021 WL 1118031, at *2 (N.D. Ala. Mar. 24, 2021)",VERIFIED_VIA_RECAP,0.4365,recap_docket_search,"Kelley v. Tuscaloosa, City of",https://www.courtlistener.com/docket/5476954/175/kelley-v-tuscaloosa-city-of/,"Citation to Kelley v. City of Birmingham, 2021 WL 1118031, at *2 (N.D. Ala. Mar. 24, 2021) to avoid delaying a deposition; court and opposing party could find n",
